Topic	Start Verse ID	End Verse ID	Votes	#Generated 2025-02-17. Verse ID = bbcccvvv (01 = Gen, 66 = Rev). CC-BY License: www.openbible.info/topics
submission to god	60002015		1760
submission to god	45013005		1748
submission to god	42014025	42014027	1747
submission to god	46015027	46015028	1727
submission to god	43005019		1700
submission to god	45007004		1664
submission to god	60005005	60005007	1658
submission to god	60005003		1619
submission to god	47010005		1612
submission to god	51003022	51003024	1598
submission to god	44017010	44017011	1577
submission to god	46003016		1566
submission to god	60002013	60002017	1536
submission to god	49006005		1531
submission to god	58011001		1527
submission to god	58004016		1517
submission to god	60003001	60003007	1495
submission to god	50002008		1487
submission to god	49004027		1460
submission to god	60003004		1422
submission to god	58012009		1415
submission to god	20024021	20024022	1357
submission to god	45012001		1339
submission to god	60002017		1330
submission to god	45008032		1307
submission to god	60005008	60005009	1290
submission to god	43003016	43003017	1245
submission to god	45010003		1244
submission to god	66001001		1240
submission to god	33006008		1240
submission to god	47013005		1238
submission to god	58001003		1231
submission to god	59002018		1227
submission to god	60002017	60002021	1209
submission to god	58011001	58011003	1209
submission to god	23066001	23066002	1187
submission to god	49006001		1145
submission to god	40016018		1120
submission to god	45005001	45005002	1120
submission to god	45004016	45004022	1112
submission to god	42017005		1070
submission to god	42014025	42014033	1066
submission to god	49005023		1053
submission to god	43017020	43017022	1027
submission to god	45006016	45006019	923
submission to god	45012017	45012021	907
submission to god	44007051	44007053	898
submission to god	43018037		897
submission to god	43008031		883
submission to god	43006038	43006040	869
submission to god	43008029		865
submission to god	60002021	60002025	857
submission to god	49005033		857
submission to god	43005030		841
submission to god	49005001		840
submission to god	58001002		821
submission to god	54002011		779
submission to god	59004001		771
submission to god	45013001	45013014	754
submission to god	43014015		725
submission to god	59001022		725
submission to god	40001018	40001025	716
submission to god	63001006		693
submission to god	49005032		691
submission to god	45013004		690
submission to god	49005002		686
submission to god	60003007		677
submission to god	18022021		676
submission to god	60003001	60003006	672
submission to god	56003001	56003002	671
submission to god	49003008	49003011	657
submission to god	56002012		654
submission to god	45012014		636
submission to god	42001026	42001038	623
submission to god	49006006		622
submission to god	49005026		621
submission to god	05008003		606
submission to god	60003005		600
submission to god	23046010		597
submission to god	50002003		588
submission to god	59001005		588
submission to god	60005005	60005006	587
submission to god	49005006		581
submission to god	60002019		581
submission to god	59001025		580
submission to god	01001027		569
submission to god	66001001	66001020	559
submission to god	42009062		555
submission to god	01016006		551
submission to god	02022022		549
submission to god	38004006		549
submission to god	02001011	02001012	549
submission to god	23053004		549
submission to god	04024024		549
submission to god	19105018		549
submission to god	03023027	03023032	549
submission to god	09025004	09025042	544
submission to god	19084011		543
submission to god	40004001	40004025	541
submission to god	27007027		540
submission to god	20015033		540
submission to god	42004001	42004044	534
submission to god	50002001	50002030	530
submission to god	45008014		523
submission to god	05008002	05008003	518
submission to god	05010016		515
submission to god	05007009		515
submission to god	05009018		512
submission to god	17004016		512
submission to god	26011019	26011020	512
submission to god	19001001		512
submission to god	05008016		512
submission to god	23058003		512
submission to god	10024021	10024025	512
submission to god	50002005	50002011	504
submission to god	24017010		503
submission to god	43003016		483
submission to god	49005021	49005022	480
submission to god	49005003		455
submission to god	49005018		445
submission to god	43019010	43019011	443
submission to god	01001026		443
submission to god	40006033		443
submission to god	02006012		440
submission to god	02006030		440
submission to god	05032035	05032037	438
submission to god	46016016		435
submission to god	19023001		435
submission to god	50003021		428
submission to god	40005003		426
submission to god	54002001	54002015	424
submission to god	18042001	18042006	422
submission to god	60002002		419
submission to god	02020012		415
submission to god	40024014		414
submission to god	40026042		411
submission to god	54002001		407
submission to god	42002051		405
submission to god	43019011		386
submission to god	60002018		370
submission to god	54002004		353
submission to god	54003004		352
submission to god	59003001	59003018	346
submission to god	59005001	59005020	345
submission to god	47005017		342
submission to god	59004010		334
submission to god	45013006		325
submission to god	49005005		319
submission to god	62005003		315
submission to god	60003003		313
submission to god	19040008		310
submission to god	49006008		309
submission to god	42014027		308
submission to god	49005011		302
submission to god	62002015		299
submission to god	09025017	09025019	288
submission to god	42014026	42014027	287
submission to god	60003022		286
submission to god	46010013		284
submission to god	60002014		275
submission to god	42001037		274
submission to god	01003001	01003024	273
submission to god	62002005		270
submission to god	56002009		266
submission to god	59004006		265
submission to god	49002002		256
submission to god	40028018		253
submission to god	58012001		252
submission to god	49006005	49006008	248
submission to god	49004001		244
submission to god	42011028		240
submission to god	01001001		239
submission to god	50002002		239
submission to god	49005028		231
submission to god	46014032		230
submission to god	45013007		229
submission to god	54002013		228
submission to god	60003001	60003022	228
submission to god	56003002		226
submission to god	60005002		224
submission to god	66022018	66022019	223
submission to god	51003008		219
submission to god	61003009		216
submission to god	43017003		216
submission to god	43006044		215
submission to god	49005004		209
submission to god	13029024		208
submission to god	42004018		206
submission to god	21007029		201
submission to god	19023003		199
submission to god	45013003		194
submission to god	02020005		194
submission to god	40022017		193
submission to god	43014021		192
submission to god	62002015	62002017	190
submission to god	46012007	46012011	188
submission to god	45006016		188
submission to god	43014023		187
submission to god	01003017		187
submission to god	55003016		183
submission to god	54002003		182
submission to god	56002002		180
submission to god	43015010		179
submission to god	46015028		178
submission to god	45006023		178
submission to god	40007021	40007023	178
submission to god	49006013		176
submission to god	54006002		174
submission to god	43004024		172
submission to god	60002011	60002012	171
submission to god	01012003		170
submission to god	55003002		170
submission to god	58004015		170
submission to god	54002002		168
submission to god	40017024	40017027	167
submission to god	40022021		166
submission to god	49005022	49005033	165
submission to god	45012021		165
submission to god	49005030		165
submission to god	60002001		164
submission to god	49005009		163
submission to god	40028019	40028020	162
submission to god	23055011		161
submission to god	40011025	40011026	161
submission to god	49002010		159
submission to god	43004034		158
submission to god	20003006		157
submission to god	60003002		157
submission to god	45008002		156
submission to god	44004019		156
submission to god	58011006		156
submission to god	49005014		155
submission to god	40025040		154
submission to god	51001001	51001029	152
submission to god	42014026		148
submission to god	59004005		146
submission to god	49001022		146
submission to god	54002001	54002002	144
submission to god	45005019		143
submission to god	40016024	40016026	141
submission to god	40004001	40004011	140
submission to god	49005008		138
submission to god	19119105		135
submission to god	19001001	19001002	133
submission to god	47004004		133
submission to god	48006007		132
submission to god	43004023	43004024	126
submission to god	59004003		126
submission to god	20014012		126
submission to god	24017009		123
submission to god	45008028	45008029	119
submission to god	60002023	60002024	118
submission to god	44005032		118
submission to god	41014036		116
submission to god	49006009		115
submission to god	59003013		114
submission to god	40023012		113
submission to god	51003012		113
submission to god	49004002		112
submission to god	59001001	59001027	108
submission to god	54002012		108
submission to god	04016002	04016004	106
submission to god	44002001	44002047	105
submission to god	40006010		104
submission to god	60002003		104
submission to god	43001002		104
submission to god	43014002		104
submission to god	46012001	46012031	104
submission to god	50001006		103
submission to god	49005007		102
submission to god	20021009		102
submission to god	58012002		102
submission to god	60005001	60005002	100
submission to god	50003002		100
submission to god	60002024		100
submission to god	49005020		100
submission to god	51001002		100
submission to god	43015002		98
submission to god	46011001		98
submission to god	62004002		98
submission to god	43015001	43015027	97
submission to god	46011002		97
submission to god	45008029		97
submission to god	42010017		96
submission to god	49005031		96
submission to god	47012002		96
submission to god	44012002		96
submission to god	44001002		96
submission to god	55001002		96
submission to god	54005002		96
submission to god	43019001	43019042	96
submission to god	43017002		96
submission to god	43019002		96
submission to god	62002002		96
submission to god	43001014		95
submission to god	45010001	45010003	95
submission to god	60002018	60002020	94
submission to god	40018015	40018020	94
submission to god	61001002		94
submission to god	59001002		94
submission to god	62002001	62002029	94
submission to god	60001002		94
submission to god	59004008		94
submission to god	42006046		93
submission to god	19034008		92
submission to god	49004001	49004032	92
submission to god	09025001	09025044	92
submission to god	51003019		91
submission to god	43003027		91
submission to god	59004002		90
submission to god	51003002		88
submission to god	54002005		88
submission to god	01002018		88
submission to god	45012001	45012021	88
submission to god	43015013		86
submission to god	60002020		86
submission to god	46015010		86
submission to god	45010009		86
submission to god	59001022	59001026	85
submission to god	42009023		84
submission to god	01001031		84
submission to god	62005019		84
submission to god	43008028	43008029	84
submission to god	59002022		84
submission to god	58005007		84
submission to god	46012004	46012011	84
submission to god	19046010		83
submission to god	49005022	49005024	83
submission to god	20003005		82
submission to god	40005005		82
submission to god	49006001	49006003	80
submission to god	60003006		80
submission to god	49005019		79
submission to god	48003028		79
submission to god	59004004		78
submission to god	01002016	01002017	78
submission to god	51003001	51003025	76
submission to god	13016011		74
submission to god	01001028		73
submission to god	60005007		72
submission to god	52005012	52005013	70
submission to god	45010017		70
submission to god	49005010		70
submission to god	01016005	01016006	68
submission to god	01021010	01021012	68
submission to god	43012049	43012050	68
submission to god	40018020		68
submission to god	49005015		67
submission to god	58004012		66
submission to god	49005027		66
submission to god	19006001	19006010	64
submission to god	59004001	59004017	64
submission to god	09003018		64
submission to god	60002018	60003007	64
submission to god	43019010		63
submission to god	45008001		63
submission to god	46015058		62
submission to god	19001001	19001006	62
submission to god	19018030		60
submission to god	49003014	49003021	60
submission to god	45008028		59
submission to god	55001012		58
submission to god	60002013	60002025	58
submission to god	24029011		57
submission to god	49005012		57
submission to god	56003005		56
submission to god	05005033		56
submission to god	40027032	40027054	56
submission to god	45015032		56
submission to god	43008032		56
submission to god	54005017		55
submission to god	49005029		55
submission to god	40005004		54
submission to god	52005009		54
submission to god	59001022	59001025	54
submission to god	59004015		52
submission to god	50002011		52
submission to god	43016013		52
submission to god	45003023		51
submission to god	47007001		51
submission to god	46011008		51
submission to god	59004007	59004008	50
submission to god	09008001	09008022	50
submission to god	47005010		50
submission to god	56002001		48
submission to god	49004024		48
submission to god	51002001	51002023	48
submission to god	49003001	49003013	48
submission to god	58004001	58004002	47
submission to god	45012003		47
submission to god	45003018		47
submission to god	59004006	59004010	47
submission to god	58002011		46
submission to god	24017023		46
submission to god	23052014		46
submission to god	19034011	19034014	46
submission to god	02032009		46
submission to god	23050001		46
submission to god	05017014	05017020	46
submission to god	02033003		46
submission to god	09008007	09008009	46
submission to god	05017001	05017020	46
submission to god	02016008		46
submission to god	51003014		46
submission to god	05007001	05007026	46
submission to god	49005017		46
submission to god	24003008		46
submission to god	01017007		46
submission to god	42005039		46
submission to god	21007015	21007022	44
submission to god	14030008		44
submission to god	09015022		44
submission to god	44005001		44
submission to god	45005005		44
submission to god	21007015		44
submission to god	46007001	46007040	42
submission to god	50004013		41
submission to god	49005013		40
submission to god	54002011	54002012	40
submission to god	45009019	45009024	40
submission to god	20003034		40
submission to god	45006015	45006023	40
submission to god	45009001	45009033	40
submission to god	20021001		40
submission to god	47011003		39
submission to god	20012015		38
submission to god	47005007		38
submission to god	66003019		38
submission to god	58010036		38
submission to god	51003023		38
submission to god	43014028		38
submission to god	46007003	46007005	36
submission to god	21012013		36
submission to god	60003008		36
submission to god	06006025		36
submission to god	20027015		36
submission to god	43014001		36
submission to god	49002001	49002010	36
submission to god	60005005	60005009	36
submission to god	49002011	49002022	36
submission to god	60002004		35
submission to god	58011008		34
submission to god	06001008		34
submission to god	50002006		34
submission to god	41009033	41009037	34
submission to god	50004006	50004007	34
submission to god	45001018	45001020	34
submission to god	50002001	50002008	34
submission to god	62001009		34
submission to god	40005021	40005022	34
submission to god	45006013		34
submission to god	01024001	01024067	33
submission to god	19023004		32
submission to god	20001007		32
submission to god	50002001		32
submission to god	50004019		32
submission to god	49004029		32
submission to god	01025001	01025011	32
submission to god	45015013		32
submission to god	40023023		32
submission to god	19050001	19050023	30
submission to god	23054005		30
submission to god	59002008		30
submission to god	60005001		30
submission to god	40023001	40023039	30
submission to god	40015021	40015028	30
submission to god	49001015	49001023	30
submission to god	60002001	60002025	30
submission to god	59003017		30
submission to god	46013001	46013013	29
submission to god	60005004		28
submission to god	60001018	60001019	28
submission to god	19009010		28
submission to god	58010026		27
submission to god	49006004		27
submission to god	54002006		26
submission to god	43001001		26
submission to god	27002021		26
submission to god	01002022		26
submission to god	40020025	40020028	26
submission to god	55002015		26
submission to god	27004017		26
submission to god	51003015		26
submission to god	45012001	45012003	26
submission to god	41007001	41007037	25
submission to god	40028003		24
submission to god	01002007		24
submission to god	49002008		24
submission to god	43012049		24
submission to god	43008036		24
submission to god	48005022		24
submission to god	06001009		24
submission to god	45013012		23
submission to god	51003022	51003025	23
submission to god	19143010		23
submission to god	51003016		22
submission to god	60003009		22
submission to god	46011001	46011034	22
submission to god	19095006		22
submission to god	60001019		22
submission to god	01003009		22
submission to god	02007001	02007025	22
submission to god	43015014		22
submission to god	23041010		22
submission to god	01008001	01009028	22
submission to god	40026036	40026046	22
submission to god	46016015	46016016	22
submission to god	60002011		21
submission to god	49002008	49002009	21
submission to god	27003016	27003018	21
submission to god	40027046		20
submission to god	60001017	60001021	20
submission to god	60003001	60003002	20
submission to god	58012011		20
submission to god	40015008		20
submission to god	11001001	11001053	20
submission to god	46007010	46007011	20
submission to god	02003001	02003022	20
submission to god	66014007		20
submission to god	41007008		19
submission to god	45010009	45010010	19
submission to god	48005013		19
submission to god	49005021	49005032	19
submission to god	54002015		18
submission to god	23066001		18
submission to god	01022018		18
submission to god	05006001	05006025	18
submission to god	45010001		18
submission to god	44025023		18
submission to god	48002005		18
submission to god	58011001	58011040	18
submission to god	45006001	45006023	18
submission to god	51003001		18
submission to god	54002007		18
submission to god	55004001	55004005	18
submission to god	49004013		18
submission to god	51003003		18
submission to god	60005006	60005009	18
submission to god	44026001	44026029	18
submission to god	45013014		18
submission to god	49006002		18
submission to god	01002001	01002025	18
submission to god	19047002		17
submission to god	01045001	01045028	17
submission to god	54006017	54006021	17
submission to god	60001014		17
submission to god	01046001	01050026	17
submission to god	07006001	07006024	17
submission to god	47010012	47010016	16
submission to god	43015020		16
submission to god	45013002	45013007	16
submission to god	60002014	60002015	16
submission to god	26014014		16
submission to god	23040028		16
submission to god	45012019		16
submission to god	60002008		16
submission to god	02008001	02010029	16
submission to god	45013008		16
submission to god	23059001	23059008	16
submission to god	51003020		16
submission to god	43016033		16
submission to god	49006007		16
submission to god	54006011	54006016	15
submission to god	40019003	40019012	15
submission to god	01042029	01044034	15
submission to god	01042001	01042028	15
submission to god	66011001	66011019	15
submission to god	62003009		14
submission to god	43020001	43020031	14
submission to god	45005001		14
submission to god	23006002	23006005	14
submission to god	20014001		14
submission to god	05013004		14
submission to god	21003010	21003011	14
submission to god	49004012	49004015	14
submission to god	61003018		14
submission to god	49006010		14
submission to god	43001001	43001051	14
submission to god	58010026	58010029	14
submission to god	51001013		14
submission to god	59004001	59004003	14
submission to god	02019001	02019025	14
submission to god	62003004		14
submission to god	43003003		14
submission to god	40006001	40006034	14
submission to god	52004006		14
submission to god	42016001	42016031	14
submission to god	51003018	51003024	14
submission to god	01003008		14
submission to god	01003001	01003005	14
submission to god	66003018	66003019	14
submission to god	41004001	41004041	14
submission to god	23001004		14
submission to god	47009013		14
submission to god	01029015	01029035	14
submission to god	60002020	60002023	14
submission to god	01032022	01032032	14
submission to god	48002020		14
submission to god	02016001	02016036	14
submission to god	51003005		14
submission to god	20014006		14
submission to god	40007021	40007029	14
submission to god	40002012	40002023	14
submission to god	58010019	58010022	14
submission to god	49004017	49004032	14
submission to god	59001013		14
submission to god	56002003	56002005	13
submission to god	49006018	49006020	13
submission to god	07007015	07007023	13
submission to god	49006014	49006017	13
submission to god	49006010	49006013	13
submission to god	07008022	07008035	13
submission to god	44001008		13
submission to god	07006025	07007014	13
submission to god	49005016		13
submission to god	23043013		13
submission to god	26020021		13
submission to god	10013001	10013039	12
submission to god	19016001	19016011	12
submission to god	43015016		12
submission to god	20003002		12
submission to god	14016001		12
submission to god	01035001	01035029	12
submission to god	09015022	09015023	12
submission to god	46014002		12
submission to god	43015005		12
submission to god	11015033		12
submission to god	14007014		12
submission to god	51004001	51004018	12
submission to god	09015023		12
submission to god	02002011	02002025	12
submission to god	43007002		12
submission to god	66022005		12
submission to god	42001038		12
submission to god	43014031		12
submission to god	66012009		12
submission to god	46007025	46007040	12
submission to god	60004007		12
submission to god	46007001	46007009	12
submission to god	58005009		12
submission to god	62003002		12
submission to god	02014001	02014031	12
submission to god	42022003		12
submission to god	58013012		12
submission to god	02011001	02012036	12
submission to god	40028019		12
submission to god	01034001	01034031	12
submission to god	45012008		12
submission to god	18038001	18042017	11
submission to god	19037005		11
submission to god	58013002		10
submission to god	66001002		10
submission to god	42001057	42001080	10
submission to god	41012017		10
submission to god	01022001	01022019	10
submission to god	40002001	40002012	10
submission to god	51003011		10
submission to god	40011002		10
submission to god	41004002		10
submission to god	02013017	02013022	10
submission to god	59001017		10
submission to god	40022037	40022040	10
submission to god	02012014	02012051	10
submission to god	23009002		10
submission to god	46015033		10
submission to god	40007015	40007020	10
submission to god	46014034	46014035	10
submission to god	60003008	60003012	10
submission to god	42002008	42002020	10
submission to god	43010002		10
submission to god	44004003		10
submission to god	58013021		10
submission to god	40022002		10
submission to god	01002024		10
submission to god	02001001	02001014	10
submission to god	51003018	51004001	10
submission to god	45013010		10
submission to god	56002009	56002010	10
submission to god	59001021		10
submission to god	54003008	54003013	10
submission to god	60005013		10
submission to god	02015001	02015027	10
submission to god	49002020		10
submission to god	46012013		10
submission to god	43003017		10
submission to god	48005016		10
submission to god	62003008		10
submission to god	43003002		10
submission to god	02013001	02013022	10
submission to god	44018021		10
submission to god	42020025		10
submission to god	50002012		10
submission to god	02011001	02012013	10
submission to god	43017022	43017023	10
submission to god	54004012		10
submission to god	45012016		10
submission to god	49004001	49004006	10
submission to human authority	45013001	45013007	565
submission to human authority	58013017		513
submission to human authority	56003001		363
submission to human authority	45013001		353
submission to human authority	60005005		251
submission to human authority	44005029		201
submission to human authority	60002013		191
submission to human authority	60002013	60002025	181
submission to human authority	49005021		145
submission to human authority	40022021		110
submission to human authority	54002001	54002002	98
submission to human authority	49005022	49005033	72
submission to human authority	45013002		71
submission to human authority	60002013	60002014	64
submission to human authority	60005003		63
submission to human authority	58005008		62
submission to human authority	44004018	44004020	59
submission to human authority	45013005		57
submission to human authority	49005022		52
submission to human authority	60002013	60002017	50
submission to human authority	54005001	54005002	50
submission to human authority	49005021	49005033	49
submission to human authority	45013001	45013014	49
submission to human authority	49005023		47
submission to human authority	45013001	45013002	46
submission to human authority	51003018		46
submission to human authority	46011003		46
submission to human authority	49006005	49006008	46
submission to human authority	43019011		46
submission to human authority	45008007		46
submission to human authority	45012010		43
submission to human authority	49005024		43
submission to human authority	60002015		42
submission to human authority	45013007		42
submission to human authority	40028018		42
submission to human authority	45013004		40
submission to human authority	49005026		37
submission to human authority	59004007		36
submission to human authority	56003001	56003002	36
submission to human authority	43019010	43019011	35
submission to human authority	66002026		35
submission to human authority	42016013		34
submission to human authority	49005025		34
submission to human authority	46007001	46007040	33
submission to human authority	27002021		33
submission to human authority	60002014		33
submission to human authority	46011001	46011034	32
submission to human authority	45013006		32
submission to human authority	27004017		32
submission to human authority	45013003		31
submission to human authority	54002002		31
submission to human authority	45012001	45012021	31
submission to human authority	40022037		30
submission to human authority	49001021		30
submission to human authority	51003022		29
submission to human authority	60003005	60003006	29
submission to human authority	45007004		28
submission to human authority	20029002		28
submission to human authority	60003001		28
submission to human authority	44004019		27
submission to human authority	20024021	20024022	25
submission to human authority	60002017	60002021	24
submission to human authority	60002018	60002020	24
submission to human authority	42010019		23
submission to human authority	62004001		23
submission to human authority	60005001	60005002	23
submission to human authority	46015034		22
submission to human authority	49005011		22
submission to human authority	40018020		22
submission to human authority	49006008		22
submission to human authority	60002017		21
submission to human authority	45012021		21
submission to human authority	60005006		20
submission to human authority	60002023		20
submission to human authority	46011010		20
submission to human authority	43019010		19
submission to human authority	40019003	40019012	19
submission to human authority	40021023		19
submission to human authority	47010008		19
submission to human authority	46011007		19
submission to human authority	42022042		19
submission to human authority	44026012		18
submission to human authority	42020020		18
submission to human authority	27003001	27003030	18
submission to human authority	60003007		18
submission to human authority	60002018		17
submission to human authority	19023001	19023006	17
submission to human authority	43005019		17
submission to human authority	09015022		17
submission to human authority	60002019		17
submission to human authority	60005005	60005007	17
submission to human authority	42001026	42001038	17
submission to human authority	45001001	45001032	17
submission to human authority	55003016	55003017	16
submission to human authority	43003016		16
submission to human authority	66001001	66001020	16
submission to human authority	51003019		16
submission to human authority	59001025		16
submission to human authority	45012001		15
submission to human authority	66001001		14
submission to human authority	49005032		13
submission to human authority	40022017		13
submission to human authority	50002009		13
submission to human authority	02020012		13
submission to human authority	46014034		13
submission to human authority	44018002		12
submission to human authority	54002001		12
submission to human authority	62002001	62002029	12
submission to human authority	44017010	44017011	12
submission to human authority	05017012		12
submission to human authority	28008004		12
submission to human authority	01001026	01001027	11
submission to human authority	54005017		11
submission to human authority	43003016	43003017	10
submission to human authority	45013014		10
submission to human authority	46007008		10
submission to human authority	10001001	10001027	10
submission to human authority	49006011		10
submission to human authority	50003020		10
submission to human authority	49006005		10
submission to human authority	46011015		10
submission to the lord	58013017		12
submission to the lord	51001001	51001029	10
submission to the lord	60005005		10
submissiveness	60003001	60003007	182
submissiveness	49005022	49005024	179
submissiveness	60003007		161
submissiveness	01003016		147
submissiveness	54002011	54002012	125
submissiveness	49005021		113
submissiveness	58013017		108
submissiveness	49005022		96
submissiveness	56002005		94
submissiveness	49005022	49005033	91
submissiveness	51003018		88
submissiveness	48003028		88
submissiveness	46011003		86
submissiveness	46014034		72
submissiveness	59004007		62
submissiveness	60005005		61
submissiveness	49005025		60
submissiveness	56002009		57
submissiveness	49005001	49005033	56
submissiveness	01002018		55
submissiveness	49005024		55
submissiveness	60003001		54
submissiveness	46014034	46014035	47
submissiveness	45013001		46
submissiveness	60003004		44
submissiveness	56003001		43
submissiveness	42022042		43
submissiveness	49005033		42
submissiveness	60003001	60003006	39
submissiveness	45008007		39
submissiveness	60003001	60003022	38
submissiveness	60005006		37
submissiveness	54002011		37
submissiveness	56002003	56002005	37
submissiveness	49006005		37
submissiveness	51003022		34
submissiveness	49005021	49005033	33
submissiveness	60003005	60003006	32
submissiveness	50002003	50002008	31
submissiveness	40026039		30
submissiveness	62001009		29
submissiveness	45013001	45013002	28
submissiveness	56002004		28
submissiveness	45007004		26
submissiveness	58005008		26
submissiveness	60002013	60002014	26
submissiveness	56002015		26
submissiveness	45012002		25
submissiveness	54002001	54002015	25
submissiveness	56002003	56002004	25
submissiveness	54005001	54005002	25
submissiveness	54002012		25
submissiveness	49005018		24
submissiveness	46011009		24
submissiveness	66001001		24
submissiveness	40022037		23
submissiveness	46014001	46014040	23
submissiveness	44005029		22
submissiveness	60002013		22
submissiveness	54002011	54002015	22
submissiveness	49005023		21
submissiveness	45013001	45013007	20
submissiveness	45012010		19
submissiveness	50002005	50002008	19
submissiveness	54002014		19
submissiveness	43003016	43003017	18
submissiveness	49004001	49004032	18
submissiveness	60003002		18
submissiveness	60002023		18
submissiveness	56002001		18
submissiveness	44004018	44004020	18
submissiveness	60005005	60005007	18
submissiveness	51003001	51003025	17
submissiveness	45014021		17
submissiveness	43005019		17
submissiveness	59003017		17
submissiveness	56003001	56003002	17
submissiveness	01001027		16
submissiveness	49005032		16
submissiveness	54002011	54002014	16
submissiveness	43020017		16
submissiveness	60003001	60003002	16
submissiveness	46016016		15
submissiveness	44017010	44017011	15
submissiveness	49006005	49006009	15
submissiveness	45012001	45012002	15
submissiveness	18022021		15
submissiveness	46015027	46015028	15
submissiveness	49005028		15
submissiveness	02021020		15
submissiveness	60005005	60005006	15
submissiveness	60003003		14
submissiveness	19023001	19023006	14
submissiveness	01011001	01011009	14
submissiveness	60003005		14
submissiveness	03025044		14
submissiveness	51003019		14
submissiveness	58012009		13
submissiveness	60005003		13
submissiveness	59004007	59004010	13
submissiveness	42001037		12
submissiveness	20003005	20003006	12
submissiveness	45007002		12
submissiveness	49006001		11
submissiveness	49006011		11
submissiveness	42001026	42001038	11
submissiveness	60002017		10
submissiveness	60002013	60002017	10
submissiveness	60002015		10
submissiveness	33006008		10
submissiveness	58013004		10
submissiveness	60002021	60002025	10
submissiveness	58011001		10
submissiveness	60005009		10
submissiveness	45010003		10
submissiveness	51003022	51003024	10
submissiveness	45013005		10
submissiveness	56002003		10
submit 	59004007		12
submitting	20016003		13
submitting to authority	58013017		86
submitting to authority	44005029		29
submitting to authority	45013001		23
submitting to authority	45013001	45013014	22
submitting to authority	59004017		19
submitting to authority	45013001	45013007	16
submitting to authority	56003001		16
submitting to authority	45013001	45013002	13
submitting to authority	05028001	05028068	11
submitting to authority	45012002		11
submitting to authority	60002013		11
submitting to your husband	49005022	49005024	239
submitting to your husband	60003001	60003022	121
submitting to your husband	49005022	49005033	106
submitting to your husband	01003016		86
submitting to your husband	46011003		84
submitting to your husband	60003001		78
submitting to your husband	49005021	49005033	73
submitting to your husband	51003018		72
submitting to your husband	60003001	60003002	72
submitting to your husband	49005022		71
submitting to your husband	54002011	54002012	71
submitting to your husband	49005001	49005033	68
submitting to your husband	49005021		68
submitting to your husband	60003001	60003006	60
submitting to your husband	49005025		53
submitting to your husband	49005024		51
submitting to your husband	60003007		50
submitting to your husband	56002005		49
submitting to your husband	49005033		48
submitting to your husband	54002011		46
submitting to your husband	46011008		43
submitting to your husband	46013001	46013013	38
submitting to your husband	51003001	51003025	36
submitting to your husband	01002024		35
submitting to your husband	54002012		35
submitting to your husband	58012011		34
submitting to your husband	51003019		34
submitting to your husband	46007010	46007011	32
submitting to your husband	60003001	60003007	31
submitting to your husband	48003028		31
submitting to your husband	01002018		26
submitting to your husband	49005023		26
submitting to your husband	47011003		25
submitting to your husband	45012002		25
submitting to your husband	49005018		24
submitting to your husband	46014034	46014035	24
submitting to your husband	49005031		24
submitting to your husband	60003005		24
submitting to your husband	46014034		23
submitting to your husband	59004007		22
submitting to your husband	40026039		21
submitting to your husband	51003014		21
submitting to your husband	54005008		21
submitting to your husband	60003003		20
submitting to your husband	60004008		20
submitting to your husband	58013017		20
submitting to your husband	60003006		20
submitting to your husband	49005028		20
submitting to your husband	60003002		19
submitting to your husband	48005013		19
submitting to your husband	49005021	49005024	19
submitting to your husband	51003018	51003019	19
submitting to your husband	46007001	46007040	18
submitting to your husband	45013001		18
submitting to your husband	56002004	56002005	18
submitting to your husband	49005003		16
submitting to your husband	60003004		16
submitting to your husband	49005009		16
submitting to your husband	20014001		15
submitting to your husband	49005021	49005032	15
submitting to your husband	49005004		15
submitting to your husband	20031010		14
submitting to your husband	49006004		14
submitting to your husband	58013004		14
submitting to your husband	49004032		14
submitting to your husband	58012005	58012006	14
submitting to your husband	49005019		14
submitting to your husband	49005027		14
submitting to your husband	20012004		13
submitting to your husband	17001020		13
submitting to your husband	51003016		13
submitting to your husband	46007010		13
submitting to your husband	60002013		13
submitting to your husband	49006001	49006003	13
submitting to your husband	46013004		13
submitting to your husband	40019004	40019006	13
submitting to your husband	60003008		13
submitting to your husband	42022042		13
submitting to your husband	46013011		13
submitting to your husband	40019001	40019030	12
submitting to your husband	60002018		12
submitting to your husband	51003015		12
submitting to your husband	51003013		12
submitting to your husband	45005008		12
submitting to your husband	60002001	60002025	12
submitting to your husband	51003001		12
submitting to your husband	66003019		12
submitting to your husband	49005015		11
submitting to your husband	40005032		11
submitting to your husband	46014032		11
submitting to your husband	49005013		10
submitting to your husband	62004019		10
submitting to your husband	61003018		10
submitting to your husband	62004009	62004010	10
submitting to your husband	60003018		10
submitting to your husband	40007001	40007029	10
substance abuse	46010013		729
substance abuse	20020001		721
substance abuse	49005018		655
substance abuse	46015033		654
substance abuse	60005008		644
substance abuse	23005011		542
substance abuse	46006009	46006011	536
substance abuse	40006013		530
substance abuse	48005021		467
substance abuse	46005011		466
substance abuse	60004007		463
substance abuse	46006019	46006020	461
substance abuse	46006012		457
substance abuse	62002016		441
substance abuse	48005019	48005021	435
substance abuse	60001013		432
substance abuse	59004007		427
substance abuse	43008036		420
substance abuse	46006010		413
substance abuse	60005010		405
substance abuse	40011028	40011030	392
substance abuse	45012001		361
substance abuse	40026041		350
